repo	path	domain	memory_tier	size_bytes	mtime_utc
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000184.json	data_structured	long_term	37066	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000190.json	data_structured	long_term	17515	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000189.json	data_structured	long_term	36761	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000188.json	data_structured	long_term	37027	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000186.json	data_structured	long_term	36576	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.continuous.evolution.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.continuous.evolution.δ.01/blk_20250820171410_000251.json	data_structured	long_term	6486	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.02/blk_20250820171410_000258.json	data_structured	long_term	7151	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.02/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000179.json	data_structured	long_term	36914	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000172.json	data_structured	long_term	37417	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000159.json	data_structured	long_term	36960	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000168.json	data_structured	long_term	36133	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000176.json	data_structured	long_term	37027	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000183.json	data_structured	long_term	11085	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000175.json	data_structured	long_term	37016	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000167.json	data_structured	long_term	36836	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000161.json	data_structured	long_term	36764	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000180.json	data_structured	long_term	37159	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000169.json	data_structured	long_term	36636	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000182.json	data_structured	long_term	36365	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000171.json	data_structured	long_term	37477	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000163.json	data_structured	long_term	36379	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000160.json	data_structured	long_term	36276	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000166.json	data_structured	long_term	36781	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000165.json	data_structured	long_term	36676	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000181.json	data_structured	long_term	36738	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000178.json	data_structured	long_term	37132	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000173.json	data_structured	long_term	37479	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000158.json	data_structured	long_term	36983	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000177.json	data_structured	long_term	36951	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000164.json	data_structured	long_term	36406	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000162.json	data_structured	long_term	36876	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000170.json	data_structured	long_term	36765	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2.0/blk_20250820171409_000174.json	data_structured	long_term	37112	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks0019_task_manager.md/blk_20250820171407_000008.json	data_structured	long_term	4822	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks0019_task_manager.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks014_security_dependency_scan.md/blk_20250820171407_000013.json	data_structured	long_term	1629	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks014_security_dependency_scan.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000094.json	data_structured	long_term	36013	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000096.json	data_structured	long_term	37333	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000095.json	data_structured	long_term	37207	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000091.json	data_structured	long_term	36951	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000093.json	data_structured	long_term	36472	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000097.json	data_structured	long_term	11192	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000090.json	data_structured	long_term	37001	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000089.json	data_structured	long_term	37022	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.13/blk_20250820171408_000092.json	data_structured	long_term	37216	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/gpt.mem/blk_20250820171407_000018.json	data_structured	long_term	36049	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/gpt.mem/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/gpt.mem/blk_20250820171407_000019.json	data_structured	long_term	8921	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks011_performance_profiling.md/blk_20250820171407_000011.json	data_structured	long_term	1964	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks011_performance_profiling.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.sem.err.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.sem.err.δ.01/blk_20250820171407_000026.json	data_structured	long_term	4164	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_archive_m_-create/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_archive_m_-create/blk_20250820171410_000240.json	data_structured	long_term	18812	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.self.manifestation._01/blk_20250820171410_000256.json	data_structured	long_term	6845	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.self.manifestation._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.self.perception.primacy.δ.01/blk_20250820171410_000257.json	data_structured	long_term	7124	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.self.perception.primacy.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/live_p-001/blk_20250820171410_000239.json	data_structured	long_term	4393	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/live_p-001/blk_20250820171410_000238.json	data_structured	long_term	36735	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/live_p-001/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/live_p-001/blk_20250820171410_000237.json	data_structured	long_term	36791	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.1/blk_20250820171407_000028.json	data_structured	long_term	37155	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.1/blk_20250820171407_000029.json	data_structured	long_term	522	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.1/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.7/blk_20250820171410_000205.json	data_structured	long_term	35234	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.7/blk_20250820171410_000204.json	data_structured	long_term	36356	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.7/blk_20250820171410_000203.json	data_structured	long_term	37188	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.7/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.05/blk_20250820171410_000261.json	data_structured	long_term	7852	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.05/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.16/blk_20250820171409_000137.json	data_structured	long_term	17095	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.16/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.16/blk_20250820171409_000136.json	data_structured	long_term	36946	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.16/blk_20250820171409_000135.json	data_structured	long_term	36966	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/cels/blk_20250820171407_000002.json	data_structured	long_term	14385	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/cels/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.self.love.unity.__/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.self.love.unity.__/blk_20250820171410_000255.json	data_structured	long_term	6126	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-007_style_quality_precommit/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-007_style_quality_precommit/blk_20250820171410_000276.json	data_structured	long_term	421	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_linguist_m/blk_20250820171410_000245.json	data_structured	long_term	18385	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_linguist_m/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.17/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.17/blk_20250820171409_000138.json	data_structured	long_term	11869	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_lam.vector.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_lam.vector.01/blk_20250820171410_000269.json	data_structured	long_term	7866	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/blk_20250820171409_000193.json	data_structured	long_term	37028	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/blk_20250820171409_000194.json	data_structured	long_term	35921	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/blk_20250820171409_000192.json	data_structured	long_term	36905	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/blk_20250820171409_000196.json	data_structured	long_term	26512	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/blk_20250820171409_000195.json	data_structured	long_term	34868	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.4/blk_20250820171409_000191.json	data_structured	long_term	37268	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.cmd.err.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.cmd.err.δ.01/blk_20250820171407_000022.json	data_structured	long_term	3889	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_open_world/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_open_world/blk_20250820171410_000246.json	data_structured	long_term	33543	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lamconsciousnesscore.py/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lamconsciousnesscore.py/blk_20250820171407_000027.json	data_structured	long_term	3999	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.01/blk_20250820171410_000262.json	data_structured	long_term	6501	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-008_config_security/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-008_config_security/blk_20250820171410_000277.json	data_structured	long_term	413	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.6/blk_20250820171409_000202.json	data_structured	long_term	35234	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.6/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.6/blk_20250820171409_000201.json	data_structured	long_term	36356	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.6/blk_20250820171409_000200.json	data_structured	long_term	37188	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/gpt_mem_draft/blk_20250820171407_000020.json	data_structured	long_term	36018	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/gpt_mem_draft/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/gpt_mem_draft/blk_20250820171407_000021.json	data_structured	long_term	24878	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.05/blk_20250820171410_000266.json	data_structured	long_term	7573	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.05/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.2/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.2/blk_20250820171407_000030.json	data_structured	long_term	6742	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.03/blk_20250820171410_000264.json	data_structured	long_term	7630	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.individual.03/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks009_docker_devcontainer.md/blk_20250820171407_000009.json	data_structured	long_term	2787	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks009_docker_devcontainer.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.cmp.err.δ.01/blk_20250820171407_000024.json	data_structured	long_term	4117	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.cmp.err.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.cmp.err.δ.01/blk_20250820171407_000023.json	data_structured	long_term	4434	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_future_vision/blk_20250820171410_000244.json	data_structured	long_term	11101	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_future_vision/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/l_future_vision/blk_20250820171410_000243.json	data_structured	long_term	36637	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks010_continuous_deployment.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks010_continuous_deployment.md/blk_20250820171407_000010.json	data_structured	long_term	1925	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks00001_fix_manager.md/blk_20250820171407_000007.json	data_structured	long_term	4952	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks00001_fix_manager.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.net.err.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/int.net.err.δ.01/blk_20250820171407_000025.json	data_structured	long_term	4292	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.3._rus_/blk_20250820171407_000032.json	data_structured	long_term	3635	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.3._rus_/blk_20250820171407_000031.json	data_structured	long_term	36852	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem.core_v.0.1.3._rus_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000210.json	data_structured	long_term	37208	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000213.json	data_structured	long_term	37078	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000211.json	data_structured	long_term	36890	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000209.json	data_structured	long_term	36927	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000208.json	data_structured	long_term	36932	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000212.json	data_structured	long_term	37039	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.9/blk_20250820171410_000214.json	data_structured	long_term	20463	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.19/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.19/blk_20250820171409_000142.json	data_structured	long_term	9876	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.19/blk_20250820171409_000141.json	data_structured	long_term	36420	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks017_web_gateway_dashboard.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks017_web_gateway_dashboard.md/blk_20250820171407_000016.json	data_structured	long_term	3629	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-003_ethics_rule_engine/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-003_ethics_rule_engine/blk_20250820171410_000272.json	data_structured	long_term	416	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.10/blk_20250820171408_000081.json	data_structured	long_term	36792	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.10/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.10/blk_20250820171408_000082.json	data_structured	long_term	23578	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-004_autonomous_engine_resilience/blk_20250820171410_000273.json	data_structured	long_term	426	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-004_autonomous_engine_resilience/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks012_web_dashboard.md/blk_20250820171407_000012.json	data_structured	long_term	1881	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks012_web_dashboard.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/core_up_k__memarchive/blk_20250820171407_000005.json	data_structured	long_term	36983	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/core_up_k__memarchive/blk_20250820171407_000006.json	data_structured	long_term	19428	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/core_up_k__memarchive/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/core_up_k__memarchive/blk_20250820171407_000004.json	data_structured	long_term	36624	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000225.json	data_structured	long_term	36856	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000228.json	data_structured	long_term	36783	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000223.json	data_structured	long_term	36930	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000227.json	data_structured	long_term	37037	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000230.json	data_structured	long_term	2722	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000229.json	data_structured	long_term	37003	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000222.json	data_structured	long_term	36863	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000224.json	data_structured	long_term	37015	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000226.json	data_structured	long_term	36795	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.1/blk_20250820171410_000221.json	data_structured	long_term	37208	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.2/blk_20250820171410_000234.json	data_structured	long_term	36660	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.2/blk_20250820171410_000231.json	data_structured	long_term	36642	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.2/blk_20250820171410_000233.json	data_structured	long_term	36987	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.2/blk_20250820171410_000235.json	data_structured	long_term	1038	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.2/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_p_c_k_.2/blk_20250820171410_000232.json	data_structured	long_term	36949	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ/blk_20250820171410_000279.json	data_structured	long_term	36149	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ/blk_20250820171410_000278.json	data_structured	long_term	36446	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ/blk_20250820171410_000282.json	data_structured	long_term	7574	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ/blk_20250820171410_000281.json	data_structured	long_term	10397	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ/blk_20250820171410_000280.json	data_structured	long_term	36113	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks016_docker_mvp_run.md/blk_20250820171407_000015.json	data_structured	long_term	2750	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/file-tasks016_docker_mvp_run.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000114.json	data_structured	long_term	36741	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000113.json	data_structured	long_term	36754	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000116.json	data_structured	long_term	37023	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.15/blk_20250820171409_000109.json	data_structured	long_term	34715	2026-02-12T21:20:21Z
